ProlificId,ScriptMongoId,ImageName,PostBody,DuplicateEntryCount,ExtraEntryCount,LikedStateConflict,DislikedStateConflict,SharedStateConflict,SummedReadTimeMs,EntryDetailsJSON
63624e53b014a5fc8b293253,69f563d5d36d0896cb1286e8,t14con-real,Science and Public Health,2,1,false,true,false,17684,"[{""index"":9,""feedActionId"":""6a207d2942a705c36a04cd2e"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[17684],""totalReadTimeMs"":17684,""newCommentCount"":0},{""index"":10,""feedActionId"":""6a207d2942a705c36a04cd7d"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:14:45.695Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
63b6ffb02943686f4f354741,69f563d7d36d0896cb128715,t01con-ai.png,guns in America...,2,1,false,true,false,2434,"[{""index"":18,""feedActionId"":""6a4ba88ac082f9c43169761e"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-07-06T13:07:19.129Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":19,""feedActionId"":""6a4ba88ac082f9c43169767d"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2434],""totalReadTimeMs"":2434,""newCommentCount"":0}]"
63bed6e176fba857a47fbaff,69f563d7d36d0896cb12872a,t09con-ai.png,Politicians discuss climate issues-,2,1,true,false,false,2166,"[{""index"":20,""feedActionId"":""6a177950a02f6cba0066fe58"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-05-27T23:07:59.671Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":21,""feedActionId"":""6a177951a02f6cba0066fe6f"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2166],""totalReadTimeMs"":2166,""newCommentCount"":0}]"
63e5e4a0e6325fe0fabe8ee6,69f563d0d36d0896cb12861f,t08lib-real,#energyoptions #policy #politics,2,1,true,false,false,5700,"[{""index"":9,""feedActionId"":""6a208740ba7ecdd72cd61e06"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[5700],""totalReadTimeMs"":5700,""newCommentCount"":0},{""index"":10,""feedActionId"":""6a20873fba7ecdd72cd61de7"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:57:44.870Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
63e63a16d7a7a9ceb751d456,69f563d1d36d0896cb128637,t15lib-real,News coverage of the Israel�Palestine war,2,1,true,false,false,4716,"[{""index"":2,""feedActionId"":""6a20a6602f4a01dfe95c7fd6"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4716],""totalReadTimeMs"":4716,""newCommentCount"":0},{""index"":3,""feedActionId"":""6a20a6602f4a01dfe95c7fdb"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T22:10:37.262Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
6429ffe11a9806a9a95ad072,69f563d1d36d0896cb12863d,t17lib-real,#Ukraine #War,2,1,true,false,true,4593,"[{""index"":14,""feedActionId"":""6a204c72a3e4a43ad259decc"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T15:46:55.894Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4593],""totalReadTimeMs"":4593,""newCommentCount"":0},{""index"":15,""feedActionId"":""6a204c73a3e4a43ad259df3b"",""liked"":false,""disliked"":false,""shared"":true,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[""2026-06-03T15:46:56.807Z""],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
6429ffe11a9806a9a95ad072,69f563d1d36d0896cb128643,t19lib-real,#USprotests #transgenderrights,2,1,true,false,true,4333,"[{""index"":11,""feedActionId"":""6a204c6aa3e4a43ad259d5fe"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T15:46:46.953Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4333],""totalReadTimeMs"":4333,""newCommentCount"":0},{""index"":12,""feedActionId"":""6a204c6aa3e4a43ad259d6a4"",""liked"":false,""disliked"":false,""shared"":true,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[""2026-06-03T15:46:47.999Z""],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
65293fa9b73b0edd4fd93b95,69f563d3d36d0896cb12868e,t14lib-ai.png,Science and Public Health,2,1,true,false,false,3648,"[{""index"":6,""feedActionId"":""6a4ba964c082f9c4316aded4"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:11:00.152Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":7,""feedActionId"":""6a4ba965c082f9c4316adf75"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3648],""totalReadTimeMs"":3648,""newCommentCount"":0}]"
657619485d6869976045a220,69f563d0d36d0896cb12862e,t12lib-real,#Vaccines,2,1,true,false,false,3934,"[{""index"":23,""feedActionId"":""6a201d3b87ea14c2d65bb448"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:25:29.974Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":24,""feedActionId"":""6a201d3b87ea14c2d65bb4bb"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3934],""totalReadTimeMs"":3934,""newCommentCount"":0}]"
659ab33c0a427599bec1b554,69f563d5d36d0896cb1286d3,t08con-real,#energyoptions #policy #politics,2,1,false,true,false,2769,"[{""index"":20,""feedActionId"":""6a2099696ed9fc4aa18702b8"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T21:15:20.398Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":21,""feedActionId"":""6a2099696ed9fc4aa18702e7"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2769],""totalReadTimeMs"":2769,""newCommentCount"":0}]"
65e8d383f3c7e1afd7b5c98f,69f563d4d36d0896cb1286a6,t22lib-ai.png,diversity in education?,2,1,false,true,false,1605,"[{""index"":19,""feedActionId"":""6a201ee7a3e4a43ad2529590"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T12:32:29.375Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":20,""feedActionId"":""6a201eeaa3e4a43ad25295e7"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1605],""totalReadTimeMs"":1605,""newCommentCount"":0}]"
65e8d383f3c7e1afd7b5c98f,69f563d2d36d0896cb12865e,t28lib-real,US colleges and universities #highered,2,1,false,true,false,4041,"[{""index"":13,""feedActionId"":""6a201ec6367b245e983dd91a"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4041],""totalReadTimeMs"":4041,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a201ec6367b245e983dd95f"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T12:32:04.708Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
661124ea6eb49e5f25077328,69f563d9d36d0896cb12876f,t29con-real,#war #iran,2,1,true,false,false,6844,"[{""index"":5,""feedActionId"":""6a201e2887ea14c2d65c70a9"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:29:25.310Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":6,""feedActionId"":""6a201e2887ea14c2d65c70b1"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[6844],""totalReadTimeMs"":6844,""newCommentCount"":0}]"
66200b032829f40f3664afdf,69f563d3d36d0896cb12867f,t10lib-ai.png,gender diversity or gender ideology in sports?,2,1,true,false,false,2817,"[{""index"":13,""feedActionId"":""6a4ba8c2c082f9c43169c67b"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:08:19.087Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a4ba8c2c082f9c43169c6e4"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2817],""totalReadTimeMs"":2817,""newCommentCount"":0}]"
66285c7950083c974f23ce6c,69f563d2d36d0896cb12867c,t09lib-ai.png,Politicians discuss climate issues-,2,1,false,true,false,18433,"[{""index"":5,""feedActionId"":""6a20508c42dbedca9a9020f6"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[18433],""totalReadTimeMs"":18433,""newCommentCount"":0},{""index"":6,""feedActionId"":""6a20508c42dbedca9a902130"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T16:04:24.552Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
6637b21240220c2517fffa1a,69f563d4d36d0896cb1286b5,t27lib-ai.png,speech on campus #freedom,2,1,true,false,false,7232,"[{""index"":13,""feedActionId"":""6a202353a3e4a43ad256ac2b"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:51:29.731Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a202353a3e4a43ad256ac5a"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[7232],""totalReadTimeMs"":7232,""newCommentCount"":0}]"
663cca6f32da191e05406d21,69f563d5d36d0896cb1286cd,t06con-real,Immigration at the Border,2,1,false,false,false,21429,"[{""index"":11,""feedActionId"":""6a207a5a80b3285d534294d6"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:03:20.459Z""],""undislikeTime"":[""2026-06-03T19:02:52.313Z""],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3705,1953,15771],""totalReadTimeMs"":21429,""newCommentCount"":1},{""index"":12,""feedActionId"":""6a207a5a80b3285d534294e4"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:02:49.490Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
66465a32d423f08643099160,69f563d5d36d0896cb1286e2,t12con-real,#Vaccines,2,1,false,true,false,3630,"[{""index"":19,""feedActionId"":""6a207deaf7821e261745d46f"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:18:01.415Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":20,""feedActionId"":""6a207deaf7821e261745d4a2"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3630],""totalReadTimeMs"":3630,""newCommentCount"":0}]"
664b700b38e720bf4c02dfd7,69f563d8d36d0896cb128754,t22con-ai.png,diversity in education?,2,1,false,true,false,1674,"[{""index"":14,""feedActionId"":""6a207b7580b3285d53435853"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1674],""totalReadTimeMs"":1674,""newCommentCount"":0},{""index"":15,""feedActionId"":""6a207b7580b3285d534358b1"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:07:29.645Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
666cd244c4e9f0b3a060c2c7,69f563d7d36d0896cb128733,t11con-ai.png,affirmative action in college admissions,2,1,false,true,false,10833,"[{""index"":8,""feedActionId"":""6a4ba870c082f9c4316956d9"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[10833],""totalReadTimeMs"":10833,""newCommentCount"":0},{""index"":9,""feedActionId"":""6a4ba870c082f9c431695760"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-07-06T13:06:55.691Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
66826e9e2c8e4bfd530e5584,69f563d0d36d0896cb12862e,t12lib-real,#Vaccines,2,1,true,false,false,4939,"[{""index"":3,""feedActionId"":""6a206db442dbedca9a92fa80"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4939],""totalReadTimeMs"":4939,""newCommentCount"":0},{""index"":4,""feedActionId"":""6a206db442dbedca9a92fa8a"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T18:08:50.788Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
66826e9e2c8e4bfd530e5584,69f563d2d36d0896cb12865b,t27lib-real,speech on campus #freedom,2,1,true,false,false,3136,"[{""index"":14,""feedActionId"":""6a206dda42dbedca9a93020d"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3136],""totalReadTimeMs"":3136,""newCommentCount"":0},{""index"":15,""feedActionId"":""6a206dda42dbedca9a93021e"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T18:09:28.068Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
669c182b2a59d2c81e9053ad,69f563d5d36d0896cb1286ca,t05con-real,Is #abortion about #bodyautonomy OR #sanctityoflife?,2,1,false,true,false,4018,"[{""index"":4,""feedActionId"":""6a20716580b3285d533df1c0"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4018],""totalReadTimeMs"":4018,""newCommentCount"":0},{""index"":5,""feedActionId"":""6a20716580b3285d533df1c9"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T18:24:35.479Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
669c182b2a59d2c81e9053ad,69f563d5d36d0896cb1286d6,t09con-real,Politicians discuss climate issues-,2,1,false,true,false,2744,"[{""index"":6,""feedActionId"":""6a20716880b3285d533df5b4"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2744],""totalReadTimeMs"":2744,""newCommentCount"":0},{""index"":7,""feedActionId"":""6a20716880b3285d533df5ed"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T18:24:38.465Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
66a276d13f40200c70c28109,69f563d7d36d0896cb128712,t28con-real,US colleges and universities #highered,2,1,false,true,false,4166,"[{""index"":13,""feedActionId"":""6a208a6b6ed9fc4aa1837e3e"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T20:11:21.220Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a208a6b6ed9fc4aa1837e59"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4166],""totalReadTimeMs"":4166,""newCommentCount"":0}]"
66b2a6152d3083bbaccd3431,69f563d7d36d0896cb128712,t28con-real,US colleges and universities #highered,2,1,false,false,false,35927,"[{""index"":13,""feedActionId"":""6a204e6ab8fb4d7ff6c23127"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":1},{""index"":14,""feedActionId"":""6a204e6ab8fb4d7ff6c23180"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[35927],""totalReadTimeMs"":35927,""newCommentCount"":0}]"
66c335d0ba1ba63d4a7bb0b2,69f563d0d36d0896cb128628,t03lib-real,#police in our communities,2,1,true,false,false,1942,"[{""index"":19,""feedActionId"":""6a201caf87ea14c2d65b5886"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:23:10.740Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":20,""feedActionId"":""6a201caf87ea14c2d65b58a1"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1942],""totalReadTimeMs"":1942,""newCommentCount"":0}]"
66c63618d761826ba5a73db8,69f563d0d36d0896cb128628,t03lib-real,#police in our communities,2,1,true,false,false,4275,"[{""index"":15,""feedActionId"":""6a2086d45170407363feb502"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:56:04.023Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":16,""feedActionId"":""6a2086d55170407363feb533"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4275],""totalReadTimeMs"":4275,""newCommentCount"":0}]"
66c63618d761826ba5a73db8,69f563d0d36d0896cb128613,t04lib-real,#abortion #protest has taken place across the country,2,1,true,false,false,7236,"[{""index"":3,""feedActionId"":""6a20869b5170407363fe90bb"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:55:06.683Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":4,""feedActionId"":""6a20869c5170407363fe90c8"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[7236],""totalReadTimeMs"":7236,""newCommentCount"":0}]"
6701580c116225812fb34d99,69f563d8d36d0896cb128754,t22con-ai.png,diversity in education?,2,1,false,true,false,5666,"[{""index"":20,""feedActionId"":""6a2050e642dbedca9a9080f6"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[5666],""totalReadTimeMs"":5666,""newCommentCount"":0},{""index"":21,""feedActionId"":""6a2050e642dbedca9a90814c"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T16:05:55.939Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
6710123050faa590f80d96e5,69f563d2d36d0896cb128670,t05lib-ai.png,Is #abortion about #bodyautonomy OR #sanctityoflife?,2,1,true,false,false,3723,"[{""index"":6,""feedActionId"":""6a208586f7821e2617496a56"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3723],""totalReadTimeMs"":3723,""newCommentCount"":0},{""index"":7,""feedActionId"":""6a208586f7821e2617496a60"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:50:14.632Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
6710123050faa590f80d96e5,69f563d3d36d0896cb12867f,t10lib-ai.png,gender diversity or gender ideology in sports?,2,1,true,false,false,1796,"[{""index"":25,""feedActionId"":""6a20861df7821e261749f0e3"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:51:52.515Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":26,""feedActionId"":""6a20861df7821e261749f11d"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1796],""totalReadTimeMs"":1796,""newCommentCount"":0}]"
671725ffff36a50355a52513,69f563d5d36d0896cb1286dc,t03con-real,#police in our communities,2,1,true,false,false,8916,"[{""index"":18,""feedActionId"":""6a4baaa9c082f9c4316cedf8"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:16:23.357Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":19,""feedActionId"":""6a4baaa9c082f9c4316cee6e"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[8916],""totalReadTimeMs"":8916,""newCommentCount"":0}]"
67282cd1ab6445a1eef99458,69f563d0d36d0896cb12861f,t08lib-real,#energyoptions #policy #politics,2,1,true,false,false,62861,"[{""index"":11,""feedActionId"":""6a20508242dbedca9a901767"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1918,60943],""totalReadTimeMs"":62861,""newCommentCount"":0},{""index"":12,""feedActionId"":""6a20508242dbedca9a901785"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T16:04:17.318Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
